NOM_CODIGO|NOM_DENOMINACION
677331|ABRION 150MG 1 COMPRIMIDO RECUBIERTO CON PELICULA EFG
677332|ABRION 150MG 3 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677334|CANDESARTAN QUALIGEN 32MG 28 COMPRIMIDOS EFG
677335|CANDESARTAN MYLAN PHARMACEUTICALS 4MG 14 COMPRIMIDOS EFG
677336|PRO-ULCO 30MG 14 CAPSULAS
677337|ATORVASTATINA COMBIX 40MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677338|CANDESARTAN MYLAN PHARMACEUTICALS 8MG 28 COMPRIMIDOS EFG
677339|HIDROCLORURO DE EFEDRINA KABI 30MG/ML 10 AMP 1ML SOLUC INYECTABLE
677340|HIDROCLORURO DE EFEDRINA KABI 30MG/ML 100 AMP 1ML  SOLUC INYECTABLE
677341|TACNI 5MG 30 CAPSULAS DURAS EFG
677343|EXEMESTANO TEVA 25MG 30 COMPRIMIDOS RECUB PELIC (BLISTER) EFG
677344|CLINIMIX N14G30E SOLUCION PARA PERFUSION, 1 ENV/2 COMPART DE 1000ML
677346|TILKER 300MG 28 CAPSULAS LIBERACION PROLONGADA
677348|VALSARTAN SPI 160MG  28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677349|VALSARTAN SPI 80MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677350|CANDESARTAN MYLAN PHARMACEUTICALS 16MG 28 COMPRIMIDOS EFG
677351|CLINIMIX N14G30 SOLUCION PARA PERFUSION, 1 ENV/2 COMPART DE 1000ML
677355|LATANOPROST MEDICAL MIX 50 MCG/ML 1 X 2,5ML COLIRIO EN SOLUCION
677356|LATANOPROST MEDICAL MIX 50MCG/ML 3 X 2,5ML COLIRIO EN SOLUCION
677357|RABEPRAZOL SANDOZ 10MG 28 COMPRIMIDOS GASTRORRESISTENTES EFG
677358|ATORVASTATINA COMBIX 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677359|IBUPROFENO ONEDOSE 400MG 1 COMPRIMIDO RECUBIERTO PELICULA EFG
677360|CANDESARTAN MYLAN PHARMACEUTICALS 32MG 28  COMPRIMIDOS EFG
677361|IBUPROFENO ONEDOSE 600MG 1 COMPRIMIDO RECUBIERTO CON PELICULA EFG
677362|SALBUAIR 2,5MG 60 AMPOLLAS 2,5ML SOLUCION INHALACION NEBULIZADOR
677363|SALBUAIR 5MG 60 AMPOLLAS UNIDOSIS 2,5ML SOLUC INHALACION NEBULIZADOR
677364|PARACETAMOL ONEDOSE 1G 1 COMPRIMIDO EFG
677365|ATORVASTATINA COMBIX 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677366|PARACETAMOL ONEDOSE 650MG 1 COMPRIMIDO EFG
677368|VALSARTAN CINFA 320MG 28 COMPRIMIDOS RECUBIERTOS CON PELIC EFG
677369|CLINIMIX N17G35E SOLUCION PARA PERFUSION,1ENV/2 COMPART DE 1000ML
677370|ACIDO ALENDRONICO SEMANAL VEGAL 70MG 4 COMPRIMIDOS EFG
677371|QUETIAPINA VEGAL 300MG 60 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677372|QUETIAPINA VEGAL 200MG 60 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677373|QUETIAPINA VEGAL 100MG 60 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677374|QUETIAPINA VEGAL 25MG 6 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677377|CLINIMIX N12G20E SOLUCION PARA PERFUSION, 1 ENV/2 COMPART DE 1000ML
677379|ENALAPRIL CINFA 10MG 10 COMPRIMIDOS
677380|ENALAPRIL CINFA 10MG 28 COMPRIMIDOS
677381|ENALAPRIL CINFA 10MG 56 COMPRIMIDOS
677382|FONGEAL 10MG/G 30G CREMA
677384|ATORVASTATINA COMBIX 80MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677385|CLINIMIX N9G20E 1 ENV/2 COMPART DE 1000ML
677386|RAMIPRIL COMBIX  5MG 28 COMPRIMIDOS EFG
677387|RAMIPRIL COMBIX 2,5MG 28 COMPRIMIDOS EFG
677388|VALSARTAN KERN PHARMA 320MG 28 COMPRIMIDOS RECUBIERTOS PELIC EFG
677389|VALSARTAN LESVI 320MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677390|VALSARTAN QUALIGEN 320MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677391|VALSARTAN/HDCLTZD QUALIGEN 160/25MG 28 COMPRIMIDOS RECUB PELIC EFG
677392|VALSARTAN/HDCLTZD QUALIGEN 160/12,5MG 28 COMPRIMIDOS REC PELIC EFG
677393|CLINIMIX N17G35 SOLUCION PARA PERFUSION, 1 ENV/2 COMPART DE 1000ML
677394|VALSARTAN/HDCLTZD QUALIGEN 80/12,5MG 28 COMPRIMIDOS RECUB PELIC EFG
677395|VALSARTAN PENSA 320MG 28 COMPRIMIDOS RECUBIERTOS CON PELIC EFG
677396|VALSARTAN TECNIGEN 320MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677397|RABEPRAZOL TEVA 10MG 28 COMPRIMIDOS GASTRORRESISTENTES EFG
677398|PAROXETINA AUROBINDO 20MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677399|PAROXETINA AUROBINDO 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677400|PAROXETINA AUROBINDO 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677401|CLINIMIX N12G20B SOLUCION PARA PERFUSION, 1ENV/2 COMPART DE 1000ML
677402|PAROXETINA AUROBINDO 30MG 14 COMPRIMIDOS RECUBIERTOS CON PELICULA
677403|PAROXETINA AUROBINDO 30MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA
677404|RABEPRAZOL TEVA 20MG 14 COMPRIMIDOS GASTRORRESISTENTES EFG
677405|IRBESARTAN GALENICUM 300MG 28 COMPRIMIDOS RECUBIERTOS PELIC EFG
677406|IRBESARTAN GALENICUM 150MG 28 COMPRIMIDOS RECUBIERTOS PELIC EFG
677407|IRBESARTAN GALENICUM 75MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677408|IRBESARTAN/HIDROCLOROTIAZIDA RATIO 300/25MG 28 COMPRIM REC PEL EFG
677409|IRBESARTAN/HIDROCLOROTIAZIDA RATIO 150/12,5MG 28 COMPRIM REC PEL EFG
677410|IRBESARTAN/HIDROCLOROTIAZIDA RATIO 300/12,5MG 28 COMPRIM REC PEL EFG
677411|IRBESARTAN/HDCLTZ MYLAN PHARMACEUTICALS 150/12,5MG 28 COM RE PEL EFG
677412|IRBESARTAN/HDCLTZ MYLAN PHARMACEUTICALS 300/12,5MG 28 COM RE PEL EFG
677413|IRBESARTAN/HDCLTZD KERN PHARMA 300/25MG 28 COMP RECUB PELIC EFG
677414|IRBESARTAN/HDCLTZD KERN PHARMA 150/12,5MG 28 COMP RECUB PELIC EFG
677415|IRBESARTAN/HDCLTZD KERN PHARMA 300/12,5MG 28 COMP RECUB PELIC EFG
677416|VALSARTAN/HDCLTZD TECNIGEN 80/12,5MG 28 COMP RECUBIERT PELIC EFG
677417|RABEPRAZOL TEVA 20MG 28 COMPRIMIDOS GASTRORRESISTENTES EFG
677418|VALSARTAN/HDCLTZD TECNIGEN 160/25MG 28 COMP RECUBIERT PELIC EFG
677419|CLINIMIX N9G15E SOLUCION PARA PERFUSION, 1 ENV/2 COMPART DE 1000ML
677420|VALSARTAN/HDCLTZD TECNIGEN 160/12,5MG 28 COMP RECUBIERT PELIC EFG
677421|VANCOMICINA PFIZER 500MG 1 VIAL POLVO CONCENTR SOLUC PERFUSION EFG
677422|VANCOMICINA PFIZER 1000MG 1 VIAL POLVO CONCENTR SOLUC PERFUSION EFG
677423|MODAFINILO MYLAN 100MG 60 COMPRIMIDOS (BLISTER AL/AL) EFG
677425|ULTRAVIST 300 MG /ML SOLUCION INYECTABLE Y PARA PERFUSION EN CARTUCHO PRECARGADO (100 ML) ,100 ML
677426|ULTRAVIST 370 MG /ML SOLUCION INYECTABLE Y PARA PERFUSION EN CARTUCHO PRECARGADO (100 ML) ,100 ML
677428|ULTRAVIST 300 MG /ML SOLUCION INYECTABLE Y PARA PERFUSION EN CARTUCHO PRECARGADO (125ML) ,125 ML
677430|MENOPUR 1200 UI POLVO Y DISOLV SOL INY 1 VIAL POLVO + 2 JER PREC DISOLV
677431|MENOPUR 600 UI POLVO Y DISOLV SOL INY 1 VIAL POLVO+1 JER PREC DISOLV
677433|OLANZAPINA TEVAGEN 5MG 28 COMPRIMIDOS BUCODISPERSABLES EFG
677434|OLANZAPINA TEVAGEN 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG
677435|MUCOVITAL 2,7G 20 SOBRES GRANULADO SOLUCION ORAL
677436|OLANZAPINA TEVAGEN 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG
677443|DAIVONEX 0,005% 60ML SOLUCION CUTANEA
677447|IRBESARTAN/HDCLTZ MYLAN PHARMACEUTICALS 300/25MG 28 COM REC PEL EFG
677448|DOXORUBICINA SPI 10MG 1 VIAL 10MG POLVO PARA SOLUCION INYECTABLE EFG
677449|DOXORUBICINA SPI 50MG 1 VIAL 50MG POLVO PARA SOLUCION INYECTABLE EFG
677450|DAIVONEX 0,005% 30ML SOLUCION CUTANEA
677451|VALSARTAN SWANPOND INVESTMENTS 80MG 28 COMPRIM RECUB PELIC EFG
677452|VALSARTAN SWANPOND INVESTMENTS 160MG 28 COMPRIM RECUB PELIC EFG
677453|VALSARTAN GENTIAN GENERICS 80MG 28 COMPRIMIDOS RECUB PELIC EFG
677455|VALSARTAN GENTIAN GENERICS 160MG 28 COMPRIMIDOS RECUB PELIC EFG
677456|VALSARTAN GENTIAN GENERICS 40MG 14 COMPRIMIDOS RECUBIERT PELIC EFG
677457|VALSARTAN GGL 40MG 14 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677458|VALSARTAN GGL 160MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677459|VALSARTAN GGL 80MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677460|SALOFALK 1G 30 SUPOSITORIOS
677466|CITALOPRAM PENSA 20MG 56 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677470|CITALOPRAM PENSA 30MG 56 COMPRIMIDOS RECUBIERTOS CON PELIC EFG
677471|AMOXICILINA/AC CLAVULANICO ARDINECLAV 100/12,5MG/ML PSO FRAS 120ML EFG
677474|OLANZAPINA RATIO 5MG 28 COMPRIMIDOS BUCODISPERSABLES EFG
677475|OLANZAPINA RATIO 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG
677477|OLANZAPINA RATIO 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG
677479|PANTOPRAZOL KERN PHARMA 40MG 14 COMPRIMIDOS GASTRORRESISTENT EFG
677480|PANTOPRAZOL KERN PHARMA 40MG 28 COMPRIMIDOS GASTRORRESISTEN EFG
677481|OLANZAPINA ALTER 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG
677482|OLANZAPINA ALTER 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG
677483|OLANZAPINA ALTER 20MG 28 COMPRIMIDOS BUCODISPERSABLES EFG
677486|OLANZAPINA ALTER 15MG 28 COMPRIMIDOS BUCODISPERSABLES EFG
677489|OLANZAPINA FLAS STADA 5MG 28 COMP BUCODISP ( PAPEL-PETP-AI/AI) EFG
677490|OLANZAPINA FLAS STADA 10MG 28 COMPR BUCODISPER ( PAPEL-PETP-AL/AI) EFG
677491|OLANZAPINA FLAS STADA 10MG 56 COMPR BUCODISPER (OPA-AL-PVC/AL) EFG
677492|PUREGON 150UI 10 + 10 AMPOLLAS INYECC + DISOLV 1ML
677493|OLANZAPINA FLAS STADA 10MG 56 COMP BUCODISP ( PAPEL-PETP-AI/AI) EFG
677494|VALSARTAN TARBIS 160MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677495|VALSARTAN TARBIS  40MG 14 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677496|VALSARTAN TARBIS  80MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677497|CLOPIDOGREL ARROW 75MG 50 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677498|TACROLIMUS MYLAN 5MG 30 CAPSULAS DURAS EFG
677499|TACROLIMUS MYLAN 0,5MG 30 CAPSULAS DURAS EFG
677500|DAIVONEX TUBO 30G POMADA
677501|TACROLIMUS MYLAN 1MG 30 CAPSULAS DURAS EFG
677502|TACROLIMUS MYLAN 1MG 60 CAPSULAS DURAS EFG
677503|PARACETAMOL MABO 1G 20 COMPRIMIDOS EFG
677504|PARACETAMOL MABO 1G 40 COMPRIMIDOS EFG
677505|PARACETAMOL TARBIS 1G 20 COMPRIMIDOS EFG
677506|PARACETAMOL TARBIS 1G 40 COMPRIMIDOS EFG
677507|PARACETAMOL MUNDOGEN FARMA 1G 20 COMPRIMIDOS EFG
677508|PARACETAMOL MUNDOGEN 1G 40 COMPRIMIDOS EFG
677509|DONEPEZILO SWANPOND 5MG 50 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677510|DONEPEZILO SWANPOND 10MG 50 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677511|OLANZAPINA TEVAGEN 2,5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677512|OLANZAPINA TEVAGEN 5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677513|OLANZAPINA TEVAGEN 7,5MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677514|OLANZAPINA TEVAGEN 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677515|OLANZAPINA TEVAGEN 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677516|ULTRAVIST 370 MG /ML SOLUCION INYECTABLE Y PARA PERFUSION EN CARTUCHO PRECARGADO (125 ML) 125 ML
677518|DAIVONEX TUBO 100G POMADA
677520|OLANZAPINA RATIO 10MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677521|OLANZAPINA RATIO 10MG 56 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677522|OLANZAPINA RATIO 5MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677523|OLANZAPINA RATIO 2,5MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677524|OLANZAPINA RATIO 7,5MG 56 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677525|CITALOPRAM MYLAN 30MG 56 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677526|PUREGON 150UI 1 + 1 AMPOLLA INYECC + DISOLV 1ML
677529|PARACETAMOL ACCORD 1G 8 COMPRIMIDOS EFERVESCENTES EFG
677530|PARACETAMOL ACCORD 1G 20 COMPRIMIDOS EFERVESCENTES EFG
677531|PARACETAMOL ACCORD 1G 40 COMPRIMIDOS EFERVESCENTES EFG
677532|PARACETAMOL ACCORD 1G 20 COMPRIM EFERVESCENTES (2 TUBOS 10 C)EFG
677533|RAMIPRIL TECNIGEN 5MG 28 COMPRIMIDOS EFG
677534|PUREGON 100UI 10 + 10 AMPOLLAS INYECC + DISOLV 1ML
677535|RAMIPRIL TECNIGEN 10MG 28 COMPRIMIDOS EFG
677536|RAMIPRIL TECNIGEN 2,5MG 28 COMPRIMIDOS EFG
677537|RAMIPRIL TARBIS 5MG 28 COMPRIMIDOS EFG
677538|RAMIPRIL TARBIS 10MG 28 COMPRIMIDOS EFG
677539|RAMIPRIL TARBIS 2,5MG 28 COMPRIMIDOS EFG
677542|IECATEC 20MG 28 COMPRIMIDOS
677557|GABAPENTINA ALMUS 400MG 90 CAPSULAS DURAS EFG
677558|GABAPENTINA ALMUS 300MG 90 CAPSULAS DURAS EFG
677561|VALSARTAN/HCTZ KERN PHARMA 320/25MG 28 COMP REC PELIC EFG
677562|VALSARTAN/HCTZ KERN PHARMA 320/12,5MG 28 COMPRIMIDOS REC PELIC EFG
677567|PUREGON 100UI 1 + 1 AMPOLLA INYECC + DISOLV 1ML
677569|REPAGLINIDA ALTER 0,5MG 90 COMPRIMIDOS EFG
677570|REPAGLINIDA ALTER 1MG 90 COMPRIMIDOS EFG
677571|REPAGLINIDA ALTER 2MG 90 COMPRIMIDOS EFG
677575|ZADITEN 0,25MG/ML 20 MONODOSIS 0,4ML COLIRIO SOLUCION
677579|LANSOPRAZOL KERN PHARMA 15MG 28 CAP DURAS GASTRORRES (FRASCO) EFG
677580|LANSOPRAZOL KERN PHARMA 15MG 28 CAP DURAS GASTRORRES (BLISTER) EFG
677581|LANSOPRAZOL KERN PHARMA 30MG 28 CAPS DURAS GASTRORR (BLISTER) EFG
677582|LANSOPRAZOL KERN PHARMA 30MG 28 CAP DURAS GASTRORRES (FRASCO) EFG
677585|ACECLOFENACO GOBENS 100MG 20 COMPRIMIDOS RECUBIERTOS PELIC EFG
677586|ACECLOFENACO GOBENS 100MG 40 COMPRIMIDOS RECUBIERTOS PELIC EFG
677587|ACECLOFENACO VEGAL100MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677588|ACECLOFENACO VEGAL 100MG 40 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677590|PRAMIPEXOL VEGAL 0,7MG 30 COMPRIMIDOS EFG
677592|PRAMIPEXOL VEGAL 0,7MG 100 COMPRIMIDOS EFG
677593|PRAMIPEXOL VEGAL 0,18MG 30 COMPRIMIDOS EFG
677594|PRAMIPEXOL VEGAL 0,18MG 100 COMPRIMIDOS EFG
677602|COMBIPRASAL 0,5/2,5MG 20 AMPOLLAS UNIDOSIS 2,5ML SOLUC INHALAC NEBULIZ
677603|VALSARTAN TECNIGEN 40MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677604|VALSARTAN ACTAVIS 40MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677617|PUREGON 50UI 10 + 10 AMPOLLAS INYECC + DISOLV 1ML
677620|RAMIPRIL COMBIX 10MG 28 COMPRIMIDOS EFG
677621|ARENBIL FLAS 5MG 28 COMPRIMIDOS BUCODISPERSABLES EFG
677622|ARENBIL FLAS 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG
677623|ARENBIL FLAS 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG
677624|LORMETAZEPAM PENSA 1MG 30 COMPRIMIDOS EFG
677626|LORMETAZEPAM PENSA 2MG 20 COMPRIMIDOS EFG
677629|ACIDO IBANDRONICO KERN PHARMA 150MG 1 COMPRIMIDOS RECUB PELIC EFG
677630|ACIDO IBANDRONICO KERN PHARMA 150MG 3 COMPRIMIDOS RECUB PELIC EFG
677635|NEBIVOLOL GOIBELA 5MG 28 COMPRIMIDOS EFG
677636|VALSARTAN-HCLTZ TARBIS 160/12,5MG 28 COMPRIMIDOS RECUB PELIC EFG
677637|LEVOFLOXACINO BLUEFISH 500MG 5 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677638|VALSARTAN-HCLTZ TARBIS 80/12,5MG 28 COMPRIMIDOS RECUB PELIC EFG
677639|VALSARTAN/HCLTZ TARBIS 160/25MG 28 COMPRIMIDOS RECUB PEL EFG
677640|VALSARTAN CARDIO MYLAN PHARMACEUTICALS 40MG 14 COMPR REC PEL EFG
677641|PUREGON 50U 1 + 1 AMPOLLAS INYECC + DISOLV 1ML
677642|TOPOTECAN COLOR 1MG  5 VIALES  POLVO CONCENTRADO SOLUC PERFUS EFG
677643|TOPOTECAN COLOR 4MG 5 VIALES  POLVO CONCENTR SOLUCION PERFUS EFG
677644|DOPACIS 90MBQ/ML 15ML/VIAL SOLUCION INYECTABLE
677645|VALSARTAN/HIDROCLOROTIAZIDA RANBAXY 80/12,5MG 28 COMPR REC PEL EFG
677648|VENLAFAXINA RETARD PHARMAGENUS 75MG 30 CAPS DURAS LIBER PROL EFG
677649|VENLAFAXINA RETARD PHARMAGENUS 150MG 30 CAPS DURAS LIBER PROL EFG
677650|ZOLAFREN FLAS 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG
677651|ZOLAFREN FLAS 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG
677653|ZOLAFREN FLAS 15MG 28 COMPRIMIDOS BUCODISPERSABLES EFG
677654|LIBERTEK 500MCG 30 COMPRIMIDOS RECUBIERTOS CON PELICULA
677655|ZOLAFREN FLAS 20MG 28 COMPRIMIDOS BUCODISPERSABLES EFG
677656|LORMETAZEPAM KERN PHARMA 2MG 20 COMPRIMIDOS EFG
677657|JEVTANA 60MG 1 VIAL 1,5ML CONCENTR +1VIAL 4,5ML DISOLV SOLUC PERFUS
677659|ZOLAFREN FLAS 5MG 28 COMPRIMIDOS BUCODISPERSABLES EFG
677660|LAMIVUDINA/ZIDOVUDINA TEVA 60 COMPRIMIDOS 150/300MG EFG
677661|GILENYA 0,5MG 28 CAPSULAS DURAS
677663|REPAGLINIDA TEVA 0,5MG 90 COMPRIMIDOS EFG
677664|VALSARTAN/HIDROCLOROTIAZIDA RANBAXY 160/25MG 28 COMPR REC PEL EFG
677665|VALSARTAN/HIDROCLOROTIAZIDA RANBAXY 160/12,5MG 28 COMPR REC PEL EFG
677666|ELO-HES 6% 1 BOLSA 500ML
677667|REPAGLINIDA TEVA 1MG 90 COMPRIMIDOS EFG
677668|REPAGLINIDA TEVA 2MG 90 COMPRIMIDOS EFG
677669|FOSCAN 1MG/ML SOLUCION PARA INYECCION (1ML)
677670|FOSCAN 1MG/ML SOLUCION PARA INYECCION (3ML)
677671|LORMETAZEPAM KERN PHARMA 1MG 30 COMPRIMIDOS EFG
677672|FOSCAN 1MG/ML SOLUCION PARA INYECCION (6ML)
677674|ELO-HES 6% EN FRASCO DE VIDRIO 1
677676|FOSCAN 1MG/ML SOLUCION PARA INYECCION (5ML)
677677|TROBALT 50MG 21 COMPRIMIDOS RECUBIERTOS CON PELICULA
677678|TROBALT 100MG 21 COMPRIMIDOS RECUBIERTOS CON PELICULA
677679|TROBALT 200MG 84 COMPRIMIDOS RECUBIERTOS CON PELICULA
677680|TROBALT 300MG 84 COMPRIMIDOS RECUBIERTOS CON PELICULA
677681|TROBALT 400MG 84 COMPRIMIDOS RECUBIERTOS CON PELICULA
677683|TROBALT 50/100MG 21 COMP 50MG + 42 COMP 100MG
677684|HUMIRA 40MG/0,8ML 2 ENVASES CON 1 VIAL SOLUC INYECTAB USO PEDIATRICO
677685|NORVIR 80MG/ML 1 FRASCO 90ML +1 JER DOS SOLUCION ORAL
677687|OLANZAPINA CANTABRIA 5MG 28 COMPRIMIDOS BUCODISPERSABLES EFG
677688|OLANZAPINA CANTABRIA 15MG 28 COMPRIMIDOS BUCODISPERSABLES EFG
677689|OLANZAPINA CANTABRIA 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG
677691|OLANZAPINA CANTABRIA 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG
677692|ESCITALOPRAM MYLAN 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677693|ESCITALOPRAM MYLAN 15MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677694|ESCITALOPRAM MYLAN 20MG  56 COMPRIMIDOS RECUBIERTOS PELICULA EFG
677696|PRITOR 80MG 28 COMPRIMIDOS
677697|VALSARTAN MYLAN PHARMACEUTICALS 320MG 28 COMPRIM RECUB PELIC EFG
677698|RIPRAZO 150MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA
677699|RIPRAZO 300MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA
677700|RIPRAZO HCT 150/12,5MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA
677701|RIPRAZO HCT 150/25MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA
677702|RIPRAZO HCT 300/12,5MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA
677703|RIPRAZO HCT 300/25MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA
677704|RASILAMLO 150/5MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA
677705|RASILAMLO 150/10MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA
677706|RASILAMLO 300/5MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA
677707|RASILAMLO 300MG/10MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA
677708|HAES-ESTERIL 6% 500ML FRASCO
677709|PRITOR 80MG 28 COMPRIMIDOS
677710|PRITORPLUS 80/12,5MG 28 COMPRIMIDOS
677711|CLOPIDOGREL MYLAN 75MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
677713|HALAVEN 0,44MG/ML 1 VIAL 2ML+1FRASC 2ML SO
677714|CYMBALTA 30MG 7 CAPSULAS DURAS GASTRORRESISTENTES
677715|XERISTAR 30MG 7 CAPSULAS DURAS GASTRORRESISTENTES
677716|HAES-ESTERIL 6% 250ML FRASCO
677717|ACIDO IBANDRONICO TEVA 150MG 1 COMPRIMIDO RECUBIERTO PELICULA EFG
677719|VIRAMUNE 200MG 14 COMPRIMIDOS
677720|YTTRIGA PRECURSOR RADIOFARMACEUTICO EN SOLUCION 1 VIAL 3ML
677721|YTTRIGA PRECURSOR RADIOFARMACEUTICO EN SOLUCION 1 VIAL10ML
677722|OPGENRA 3,3 MG POLVO PARA SUSPENSION PARA IMPLANTACION , 1 VIAL + 1 VIAL
677723|OPGENRA 3,3 MG POLVO PARA SUSPENSION PARA IMPLANTACION , 2 VIALES + 2 VIALES
677725|MENVEO POLVO Y SOLUCION PARA SOLUCION INYECTABLE, 5 VIALES + 5 VIALES DE DISOLVENTE
677726|CINRYZE 500 UNIDADES 2 VIALES POLVO Y 2 VIALES DISOLVENTE SOLUC INYECTAB
677727|PEGASYS 135MCG SOLUCION INYECTAB EN PLUMA PRECARGADA 4 PLUMAS 0,5ML
677728|PEGASYS 180MCG SOLUC INYECTABLE EN PLUMA PRECARGADA 4 PLUMAS 0,5 ML
677729|HIZENTRA 200 MG/ML SOLUCION PARA INYECCION SUBCUTANEA, 1 VIAL DE 5 ML , 1 VIAL DE 5 ML
677730|HIZENTRA 200MG/ML SOLUCION PARA INYECCION SUBCUTANEA 10 VIALES DE 5ML
677731|HIZENTRA 200 MG/ML SOLUCION PARA INYECCION SUBCUTANEA, 20 VIALES DE 5 ML , 20 VIALES DE 5 ML
677732|CAMPRAL 333MG 84 COMPRIMIDOS RECUBIERTOS
677733|HIZENTRA 200 MG/ML SOLUCION PARA INYECCION SUBCUTANEA, 1 VIAL DE 10 ML , 1 VIAL DE 10 ML
677734|HIZENTRA 200MG/ML SOLUCION PARA INYECCION SUBCUTANEA 10 VIALES 10ML
677735|HIZENTRA 200 MG/ML SOLUCION PARA INYECCION SUBCUTANEA, 20 VIALES DE 10 ML , 20 VIALES DE 10 ML
677736|HIZENTRA 200 MG/ML SOLUCION PARA INYECCION SUBCUTANEA, 1 VIAL DE 15 ML , 1 VIAL DE 15 ML
677737|HIZENTRA 200 MG/ML SOLUCION PARA INYECCION SUBCUTANEA, 10 VIALES DE 15 ML , 10 VIALES DE 15 ML
677738|HIZENTRA 200 MG/ML SOLUCION PARA INYECCION SUBCUTANEA, 20 VIALES DE 15 ML , 20 VIALES DE 15 ML
677739|HIZENTRA 200 MG/ML SOLUCION PARA INYECCION SUBCUTANEA, 1 VIAL DE 20 ML , 1 VIAL DE 20 ML
677741|HIZENTRA 200 MG/ML SOLUCION PARA INYECCION SUBCUTANEA, 10 VIALES DE 20 ML , 10 VIALES DE 20 ML
677742|HIZENTRA 200MG/ML 20 VIALES DE 20ML  SOLUCION INYECCION SUBCUTANEA
