PRES_CODIGO|PRES_DESCRIPCION
559642|PROPAFENONA CLORHIDRATO 70MG/INYECTABLE IV 5 INYECTABLE
559643|EPOETINA BETA 1MILES UI/JERINGA PRECARGADA 6 JERINGA PRECARGADA
559644|NICARDIPINO 5MG/INYECTABLE IV 5 INYECTABLE
559645|EPTACOG ALFA (ACTIVADO) 4,80MG/INYECTABLE IV 1 INYECTABLE
559646|EPTACOG ALFA (ACTIVADO) 2,40MG/INYECTABLE IV 1 INYECTABLE
559647|EPTACOG ALFA (ACTIVADO) 1,20MG/INYECTABLE IV 1 INYECTABLE
559648|ALPROSTADIL 20MCG/INYECTABLE IV 28 INYECTABLE
559649|ALPROSTADIL 20MCG/INYECTABLE IV 1 INYECTABLE
559650|ROCURONIO BROMURO 100MG/INYECTABLE IV 10 INYECTABLE
559651|ROCURONIO BROMURO 50MG/INYECTABLE IV 12 INYECTABLE
559652|DOCETAXEL 80MG/INYECTABLE IV 1 INYECTABLE
559654|ALFACALCIDOL 2MCG/INYECTABLE IV 10 INYECTABLE
559655|ALFACALCIDOL 1MCG/INYECTABLE IV 10 INYECTABLE
559659|DOXORUBICINA 20MG/INYECTABLE IV 1 INYECTABLE
559660|CLADRIBINA 10MG/INYECTABLE IV 7 INYECTABLE
559661|INDINAVIR 400MG, 180 CAPSULAS
559662|INDINAVIR 200MG, 360 CAPSULAS
559663|RETEPLASE 10UI/INYECTABLE IV 2 INYECTABLE
559664|IRINOTECAN 100MG/INYECTABLE IV 1 INYECTABLE
559665|LAMIVUDINA 150MG, 60 COMPRIMIDOS
559666|FACTOR IX CONCENTRADO 600UI/INYECTABLE IV 1 INYECTABLE
559667|SOMATOSTATINA 6MG/INYECTABLE IV 1 INYECTABLE
559668|IBANDRONICO ACIDO 1MG/INYECTABLE IV 5 INYECTABLE
559669|GLUCOSA 13,20G / TRIPTOFANO 100MG / GLICINA 700MG / ISOLEUCINA 250MG / LEUCINA 370MG / HISTIDINA 150MG / ...  (POR 100ML) 1 ENVASE 2000ML INYECTABLE PERFUSION
559670|GLUCOSA 13,20G / TRIPTOFANO 100MG / GLICINA 700MG / ISOLEUCINA 250MG / LEUCINA 370MG / HISTIDINA 150MG / ...  (POR 100ML) 1 ENVASE 1500ML INYECTABLE PERFUSION
559671|GLUCOSA 13,20G / TRIPTOFANO 100MG / GLICINA 700MG / ISOLEUCINA 250MG / LEUCINA 370MG / HISTIDINA 150MG / ...  (POR 100ML) 1 ENVASE 1000ML INYECTABLE PERFUSION
559672|RILUZOL 50MG, 56 COMPRIMIDOS
559673|CEFPIROMA SULFATO 2G/INYECTABLE 1 INYECTABLE
559674|EPOETINA BETA 500UI/INYECTABLE 10 INYECTABLE
559675|EPOETINA BETA 500UI/JERINGA PRECARGADA 6 JERINGA PRECARGADA
559676|EPOETINA BETA 500UI/INYECTABLE 5 INYECTABLE
559677|EPOETINA BETA 500UI/INYECTABLE 1 INYECTABLE
559678|ADENOSINA 30MG/INYECTABLE IV 6 INYECTABLE
559679|CIDOFOVIR 375MG/INYECTABLE IV 1 INYECTABLE
559680|TROPISETRON 2MG/INYECTABLE IV 5 INYECTABLE
559681|TROPISETRON 2MG/INYECTABLE IV 1 INYECTABLE
559682|INTERFERON BETA1A 30MCG/INYECTABLE IM 4 INYECTABLE
559683|INTERFERON BETA1A 30MCG/JERINGA PRECARGADA 4 JERINGA PRECARGADA
559685|IMIPENEM 500MG / CILASTATINA 500MG(POR INYECTABLE IV) 1 INYECTABLE
559686|TEOFILINA 300MG/INYECTABLE IV 1 INYECTABLE
559687|TEOFILINA 40MG / GLUCOSA 5G (POR 100ML) 1 ENVASE 500ML INYECTABLE PERFUSION
559688|REMIFENTANILO 5MG/INYECTABLE IV 5 INYECTABLE
559689|GENTAMICINA 80MG/INYECTABLE IV 1 INYECTABLE
559690|FENITOINA 250MG/INYECTABLE IV 1 INYECTABLE
559691|SOMATOSTATINA 3MG/INYECTABLE IV 1 INYECTABLE
559692|TECNECIO BICISATO 900MCG/INYECTABLE IV 2 INYECTABLE
559693|EPOETINA BETA 20MILES UI/JERINGA PRECARGADA 6 JERINGA PRECARGADA
559694|EPOETINA BETA 20MILES UI/CARTUCHO 3 CARTUCHO
559695|EPOETINA BETA 20MILES UI/CARTUCHO 1 CARTUCHO
559696|TOBRAMICINA 100MG/INYECTABLE IV 1 INYECTABLE
559697|EXAMETAZIMA 500MCG/INYECTABLE IV 5 INYECTABLE
559698|EXAMETAZIMA 500MCG/INYECTABLE IV 2 INYECTABLE
559699|ACICLOVIR 250MG/INYECTABLE IV 5 INYECTABLE
559700|ACICLOVIR 250MG/INYECTABLE 5 INYECTABLE
559701|METOPROLOL 5MG/INYECTABLE IV 5 INYECTABLE
559702|GENTAMICINA 120MG/INYECTABLE IV 50 INYECTABLE
559703|CIPROFLOXACINO 400MG/INYECTABLE IV 1 INYECTABLE
559704|PIPERACILINA SODICA 2G / TAZOBACTAM SODICO 250MG(POR INYECTABLE IV) 1 INYECTABLE
559709|SURFACTANTE PULMONAR PORCINO 240MG/INYECTABLE, 1 INYECTABLE
559710|SURFACTANTE PULMONAR PORCINO 120MG/INYECTABLE, 1 INYECTABLE
559711|PENTAMIDINA ISETIONATO 300MG/INYECTABLE 5 INYECTABLE
559712|PENTAMIDINA ISETIONATO 300MG/DOSIS 1DOSIS SOLUCION INHALACION
559713|BACLOFENO 50MCG/INYECTABLE, 5 INYECTABLE
559714|BACLOFENO 10MG/INYECTABLE, 1 INYECTABLE
559715|BACLOFENO 10MG/INYECTABLE, 1 INYECTABLE
559716|EPOETINA ALFA 1MILES UI/JERINGA PRECARGADA 6 JERINGA PRECARGADA
559717|EPOETINA ALFA 1MILES UI/INYECTABLE 6 INYECTABLE
559718|TROPISETRON 5MG/INYECTABLE IV 1 INYECTABLE
559719|ENALAPRIL 1MG/INYECTABLE IV 5 INYECTABLE
559720|METOTREXATO 5G/INYECTABLE 1 INYECTABLE
559721|APROTININA 10MILES U INHIB. CALICREINA/INYECTABLE IV 1 INYECTABLE
559722|EPOETINA BETA 2MILES UI/JERINGA PRECARGADA 6 JERINGA PRECARGADA
559723|BASILIXIMAB 20MG/INYECTABLE IV 1 INYECTABLE
559724|TRIMETREXATO GLUCORONATO 25MG/INYECTABLE IV 50 INYECTABLE
559725|TRIMETREXATO GLUCORONATO 25MG/INYECTABLE IV 10 INYECTABLE
559726|PENTOSTATINA 10MG/INYECTABLE IV 1 INYECTABLE
559727|ETOMIDATO 20MG/INYECTABLE IV 10 INYECTABLE
559728|ETOMIDATO 20MG/INYECTABLE IV 5 INYECTABLE
559729|LEVOFLOXACINO 500MG/INYECTABLE IV 1 INYECTABLE
559730|DOXORUBICINA 50MG/INYECTABLE IV 2 INYECTABLE
559731|DOXORUBICINA 50MG/INYECTABLE IV 1 INYECTABLE
559732|SUXAMETONIO CLORURO 500MG/INYECTABLE 1 INYECTABLE
559733|TIOPENTAL SODICO 500MG/INYECTABLE 1 INYECTABLE
559735|AMOXICILINA 2G / CLAVULANICO 200MG(POR INYECTABLE IV) 1 INYECTABLE
559736|AZTREONAM 2G/INYECTABLE 1 INYECTABLE
559737|UROQUINASA 250MILES UI/INYECTABLE IV 1 INYECTABLE
559739|ESTAVUDINA 20MG, 56 CAPSULAS
559740|ESTAÑO CLORURO DIHIDRATADO 40MCG / TC 99-BETIATIDA 1MG(POR INYECTABLE) 5 INYECTABLE
559741|VECURONIO BROMURO 10MG/INYECTABLE IV 10 INYECTABLE
559742|ALPROSTADIL 500MCG/INYECTABLE 5 INYECTABLE
559743|CLARITROMICINA 500MG/INYECTABLE IV 1 INYECTABLE
559744|ACEITE SOJA PURIFICADO 10G/100ML 20 ENVASE 250ML INYECTABLE PERFUSION
559745|ACEITE SOJA PURIFICADO 10G/100ML 20 ENVASE 100ML INYECTABLE PERFUSION
559746|ACEITE SOJA PURIFICADO 10G/100ML 10 ENVASE 500ML INYECTABLE PERFUSION
559747|ACEITE SOJA PURIFICADO 10G/100ML 1 ENVASE 250ML INYECTABLE PERFUSION
559748|ACEITE SOJA PURIFICADO 10G/100ML 1 ENVASE 500ML INYECTABLE PERFUSION
559749|ACEITE SOJA PURIFICADO 10G/100ML 1 ENVASE 100ML INYECTABLE PERFUSION
559750|NELFINAVIR 250MG, 270 COMPRIMIDOS
559754|NELFINAVIR 50MG/G 144G POLVO
559755|EPOETINA BETA 100MILES UI/INYECTABLE 1 INYECTABLE
559756|GEMCITABINA 200MG/INYECTABLE IV 1 INYECTABLE
559757|FLUMAZENILO 500MCG/INYECTABLE IV 5 INYECTABLE
559758|FLUMAZENILO 500MCG/INYECTABLE IV 1 INYECTABLE
559759|FLUMAZENILO 1MG/INYECTABLE IV 5 INYECTABLE
559760|FLUMAZENILO 1MG/INYECTABLE IV 1 INYECTABLE
559761|RIBAVIRINA 6G/ENV. MONOD. 3ENVASES MONODOSIS SOLUCION INHALACION
559762|RIBAVIRINA 6G/ENV. MONOD. 1ENVASES MONODOSIS SOLUCION INHALACION
559764|LABETALOL CLORHIDRATO 100MG/INYECTABLE IV 5 INYECTABLE
559765|GAMMAGLOBULINA ANTIRRABICA 300UI/INYECTABLE IM 1 INYECTABLE
559766|IMIPENEM 250MG / CILASTATINA 250MG(POR INYECTABLE IV) 1 INYECTABLE
559767|ATRACURIO 50MG/INYECTABLE IV 5 INYECTABLE
559768|TOLCAPONE 200MG, 100 COMPRIMIDOS
559769|GENTAMICINA 240MG/INYECTABLE IV 50 INYECTABLE
559770|GENTAMICINA 240MG/INYECTABLE IV 1 INYECTABLE
559772|AMOXICILINA 500MG / CLAVULANICO 50MG(POR INYECTABLE IV) 1 INYECTABLE
559773|TICARCILINA DISODICA 1G/INYECTABLE 1 INYECTABLE
559774|RABIA, VIRUS INACTIVADOS 2,50UI/INYECTABLE IM 1 INYECTABLE
559775|VINORELBINA 50MG/INYECTABLE IV 1 INYECTABLE
559776|OXITOCINA 10UI/INYECTABLE 1 INYECTABLE
559777|LISINA 900MG / LEUCINA 881MG / FENILALANINA 881MG / METIONINA 881MG / VALINA 643MG / ISOLEUCINA 562MG / ...  (POR 100ML) 1 ENVASE 250ML INYECTABLE PERFUSION
559778|ATENOLOL 5MG/INYECTABLE IV 5 INYECTABLE
559779|EDROFONIO BROMURO 25MG/INYECTABLE 2 INYECTABLE
559780|ESTREPTOQUINASA 250MILES UI/INYECTABLE 1 INYECTABLE
559781|ESTREPTOQUINASA 750MILES UI/INYECTABLE 1 INYECTABLE
559782|EFAVIRENZ 200MG, 90 CAPSULAS
559783|EFAVIRENZ 100MG, 30 CAPSULAS
559784|EFAVIRENZ 50MG, 30 CAPSULAS
559785|ABACAVIR 300MG, 60 COMPRIMIDOS
559786|INFLIXIMAB 100MG/INYECTABLE IV 1 INYECTABLE
559787|CARMUSTINA 7,70MG, 8 IMPLANTE
559788|ZIDOVUDINA 300MG, 60 COMPRIMIDOS
559789|ZIDOVUDINA 300MG, 60 CAPSULAS
559790|PACLITAXEL 300MG/INYECTABLE IV 1 INYECTABLE
559791|MIDAZOLAM 5MG/INYECTABLE 10 INYECTABLE
559793|MIDAZOLAM 5MG/INYECTABLE 5 INYECTABLE
559794|CISPLATINO 10MG/INYECTABLE IV 1 INYECTABLE
559795|CISPLATINO 10MG/INYECTABLE IV 1 INYECTABLE
559797|AMIFOSTINA 500MG/INYECTABLE IV 3 INYECTABLE
559799|CIPROFLOXACINO 200MG/INYECTABLE IV 1 INYECTABLE
559800|GAMMAGLOBULINA HUMANA POLIVALENTE 2,50G/INYECTABLE IV 1 INYECTABLE
559801|GAMMAGLOBULINA HUMANA POLIVALENTE 2,50G/INYECTABLE IV 1 INYECTABLE
559803|GAMMAGLOBULINA HUMANA POLIVALENTE 10G/INYECTABLE IV 1 INYECTABLE
559804|METADONA 30MG, 800 COMPRIMIDOS
559805|METADONA 40MG, 800 COMPRIMIDOS
559806|ANFOTERICINA B 100MG/INYECTABLE IV 10 INYECTABLE
559807|ANFOTERICINA B 100MG/INYECTABLE IV 1 INYECTABLE
559808|TASONERMINA 1MG/INYECTABLE IV 4 INYECTABLE
559809|INTERFERON BETA1A 44MCG/JERINGA PRECARGADA 12 JERINGA PRECARGADA
559810|INTERFERON BETA1A 44MCG/JERINGA PRECARGADA 3 JERINGA PRECARGADA
559811|INTERFERON BETA1A 44MCG/JERINGA PRECARGADA 1 JERINGA PRECARGADA
559812|EPTIFIBATIDA 75MG/INYECTABLE IV 1 INYECTABLE
559813|DOPAMINA 200MG/INYECTABLE 6 INYECTABLE
559814|DOPAMINA 200MG/INYECTABLE 6 INYECTABLE
559816|IFOSFAMIDA 1G/INYECTABLE 1 INYECTABLE
559817|PROCAINAMIDA CLORHIDRATO 1G/INYECTABLE 1 INYECTABLE
559818|FOSFOMICINA 4G/INYECTABLE IV 1 INYECTABLE
559819|AZATIOPRINA 50MG/INYECTABLE IV 1 INYECTABLE
559820|RITODRINA 10MG/INYECTABLE 3 INYECTABLE
559821|PROPRANOLOL 5MG/INYECTABLE IV 5 INYECTABLE
559822|RIFAMPICINA 600MG/INYECTABLE IV 1 INYECTABLE
559823|CEFTAZIDIMA 2G/INYECTABLE IV 1 INYECTABLE
559824|AMPICILINA 1G / SULBACTAM SODICO 500MG(POR INYECTABLE IV) 1 INYECTABLE
559825|AMIODARONA CLORHIDRATO 150MG/INYECTABLE IV 6 INYECTABLE
559826|AMIKACINA 250MG/INYECTABLE IV 1 INYECTABLE
559827|DINOPROSTONA 500MCG, 10 COMPRIMIDOS
559828|DINOPROSTONA 5MG/INYECTABLE IV 1 INYECTABLE
559829|UROQUINASA 100MILES UI/INYECTABLE IV 1 INYECTABLE
559831|ALFENTANILO 5MG/INYECTABLE IV 5 INYECTABLE
559832|ALFENTANILO 1MG/INYECTABLE IV 5 INYECTABLE
559833|MEPIVACAINA CLORHIDRATO 200MG/INYECTABLE 1 INYECTABLE
559834|MEPIVACAINA CLORHIDRATO 200MG/INYECTABLE 1 INYECTABLE
559835|NEVIRAPINA 200MG, 60 COMPRIMIDOS
559836|IMIGLUCERASA 200UI/INYECTABLE IV 1 INYECTABLE
559837|INTERFERON BETA1A 22MCG/JERINGA PRECARGADA 12 JERINGA PRECARGADA
559838|INTERFERON BETA1A 22MCG/JERINGA PRECARGADA 3 JERINGA PRECARGADA
559839|INTERFERON BETA1A 22MCG/JERINGA PRECARGADA 1 JERINGA PRECARGADA
559840|CICLOSPORINA 50MG/INYECTABLE IV 10 INYECTABLE
559841|CICLOSPORINA 250MG/INYECTABLE IV 10 INYECTABLE
559842|DOBUTAMINA 250MG/INYECTABLE IV 10 INYECTABLE
559843|DOBUTAMINA 250MG/INYECTABLE IV 5 INYECTABLE
559844|DOBUTAMINA 250MG/INYECTABLE IV 1 INYECTABLE
559845|SULESOMAB 310MCG/INYECTABLE IV 1 INYECTABLE
559846|L-ALANIL-L-GLUTAMINA 20G/100ML 1 ENVASE 100ML INYECTABLE PERFUSION
559847|L-ALANIL-L-GLUTAMINA 20G/100ML 1 ENVASE 50ML INYECTABLE PERFUSION
559848|EPOETINA BETA 50MILES UI/INYECTABLE 1 INYECTABLE
559849|OXIDRONICO ACIDO 3MG/INYECTABLE 5 INYECTABLE
559850|RITUXIMAB 500MG/INYECTABLE IV 1 INYECTABLE
559851|ILOPROST 50MCG/INYECTABLE 1 INYECTABLE
559852|PROPOFOL 1G/100ML 10 ENVASE 100ML INYECTABLE PERFUSION
559853|PROPOFOL 1G/100ML 1 ENVASE 100ML INYECTABLE PERFUSION
559854|PROPOFOL 2G/100ML 1 ENVASE 50ML INYECTABLE PERFUSION
559855|PROPOFOL 1G/JERINGA PRECARGADA 1
559856|PAMIDRONICO ACIDO 90MG/INYECTABLE IV 1 INYECTABLE
559857|PAMIDRONICO ACIDO 90MG/INYECTABLE IV 1 INYECTABLE
559859|PAMIDRONICO ACIDO 90MG/INYECTABLE IV 1 INYECTABLE
559860|PAMIDRONICO ACIDO 60MG/INYECTABLE IV 1 INYECTABLE
559861|PAMIDRONICO ACIDO 60MG/INYECTABLE IV 1 INYECTABLE
559863|PAMIDRONICO ACIDO 60MG/INYECTABLE IV 1 INYECTABLE
559864|PAMIDRONICO ACIDO 30MG/INYECTABLE IV 4 INYECTABLE
559865|PAMIDRONICO ACIDO 30MG/INYECTABLE IV 4 INYECTABLE
559867|PAMIDRONICO ACIDO 30MG/INYECTABLE IV 1 INYECTABLE
559868|PAMIDRONICO ACIDO 15MG/INYECTABLE IV 5 INYECTABLE
559869|PAMIDRONICO ACIDO 15MG/INYECTABLE IV 4 INYECTABLE
559870|PAMIDRONICO ACIDO 15MG/INYECTABLE IV 4 INYECTABLE
559872|PAMIDRONICO ACIDO 15MG/INYECTABLE IV 1 INYECTABLE
559873|LEPIRUDINA 50MG/INYECTABLE IV 10 INYECTABLE
559874|EPOETINA BETA 3MILES UI/JERINGA PRECARGADA 6 JERINGA PRECARGADA
559875|ESMOLOL CLORHIDRATO 100MG/INYECTABLE IV 5 INYECTABLE
559877|MIVACURIO CLORURO 21,40MG/INYECTABLE IV 5 INYECTABLE
559878|MELFALAN 50MG/INYECTABLE IV 1 INYECTABLE
559879|SAMARIO (153SM) LEXIDRONAM 1,30GBQ/INYECTABLE IV 1 INYECTABLE
559880|PANTOPRAZOL 40MG/INYECTABLE IV 1 INYECTABLE
559881|NOREPINEFRINA 10MG/INYECTABLE IV 10 INYECTABLE
559882|EPOETINA BETA 4MILES UI/JERINGA PRECARGADA 6 JERINGA PRECARGADA
559883|ACEITE SOJA PURIFICADO 30G/100ML 1ENVASE INYECTABLE PERFUSION
559884|ACEITE SOJA PURIFICADO 30G/100ML 1ENVASE INYECTABLE PERFUSION
559885|POTASIO CLORURO 14,90G/100ML 1 ENVASE 10ML INYECTABLE PERFUSION
559887|POTASIO CLORURO 14,90G/100ML 1 ENVASE 20ML INYECTABLE PERFUSION
559889|FUROSEMIDA 250MG/INYECTABLE IV 4 INYECTABLE
559890|DIDANOSINA 125MG, 30 CAPSULAS
559891|DIDANOSINA 400MG, 30 CAPSULAS
559892|OCTOCOG ALFA 250UI/INYECTABLE IV 1 INYECTABLE
559893|OCTOCOG ALFA 250UI/INYECTABLE IV 1 INYECTABLE
559894|OCTOCOG ALFA 500UI/INYECTABLE IV 1 INYECTABLE
559895|OCTOCOG ALFA 500UI/INYECTABLE IV 1 INYECTABLE
559896|OCTOCOG ALFA 1MILES UI/INYECTABLE IV 1 INYECTABLE
559897|OCTOCOG ALFA 1MILES UI/INYECTABLE IV 1 INYECTABLE
559898|ANTIGENO POLISACARIDO MENINGOCOCO GR W-135 50MCG / ANTIGENO POLISACARIDO MENINGOCOCO GR Y 50MCG / ANTIGENO POLISACARIDO MENINGOCOCO GR A 50MCG / ANTIGENO POLISACARIDO MENINGOCOCO GR C 50MCG(POR INYECTABLE) 1 INYECTABLE
559899|TRASTUZUMAB 150MG/INYECTABLE IV 1 INYECTABLE
559900|IOFLUPANO(1231) 74MEGABEQUERELIOS/INYECTABLE IV 1 INYECTABLE
559901|DIDANOSINA 250MG, 30 CAPSULAS
559902|AMPRENAVIR 50MG, 480 CAPSULAS
559903|AMPRENAVIR 150MG, 240 CAPSULAS
559904|ABACAVIR 300MG / LAMIVUDINA 150MG / ZIDOVUDINA 300MG, 60 COMPRIMIDOS
559905|DEPREOTIDA 47MCG/INYECTABLE IV 5 INYECTABLE
559906|DEPREOTIDA 47MCG/INYECTABLE IV 1 INYECTABLE
559907|TENECTEPLASA 8MILES UI/INYECTABLE IV 1 INYECTABLE
559908|RASBURICASA 1,50MG/INYECTABLE IV 3 INYECTABLE
559909|BUPIVACAINA CLORHIDRATO 37,50MG/INYECTABLE 1 INYECTABLE
559910|AMPRENAVIR 75MG/5ML 240ML SOLUCION ORAL
559911|TIROFIBAN 25MG/INYECTABLE IV 1 INYECTABLE
559912|TIROFIBAN 25MG/INYECTABLE IV 1 INYECTABLE
559915|RALTITREXED 2MG/INYECTABLE IV 1 INYECTABLE
559916|MIFEPRISTONA 200MG, 3 COMPRIMIDOS
559917|SODIO CLORURO 643MG / MAGNESIO CLORURO 325,30MG / POTASIO CLORURO 119,30MG / CALCIO CLORURO 17,60MG (POR 100ML) 1ENVASE INYECTABLE PERFUSION
559918|ARGININA 920MG / PROLINA 890MG / LEUCINA 890MG / GLICINA 790MG / LISINA 700MG / HISTIDINA 520MG / ...  (POR 100ML) 1 ENVASE 500ML INYECTABLE PERFUSION
559919|VALINA 880MG / ISOLEUCINA 760MG / PROLINA 630MG / ARGININA 580MG / LISINA 580MG / ALANINA 400MG / ...  (POR 100ML) 1 ENVASE 500ML INYECTABLE PERFUSION
559920|KETAMINA CLORHIDRATO 500MG/INYECTABLE 1 INYECTABLE
559921|IMIGLUCERASA 400UI/INYECTABLE IV 1 INYECTABLE
559924|GLUCOSA 55G / SERINA 2,27G / POTASIO HIDROXIDO 1,98G / SODIO CLORURO 1,16G / ZINC CLORURO 5,45MG / FENILALANINA 1,78G / ...  (POR 100ML) 1 ENVASE 1000ML INYECTABLE PERFUSION
559925|GLUCOSA 55G / SERINA 2,27G / POTASIO HIDROXIDO 1,98G / SODIO CLORURO 1,16G / ZINC CLORURO 5,45MG / FENILALANINA 1,78G / ...  (POR 100ML) 1 ENVASE 500ML INYECTABLE PERFUSION
559926|DALFOPRISTINA 350MG / QUINUPRISTINA 150MG(POR INYECTABLE IV) 1 INYECTABLE
559927|BUPIVACAINA CLORHIDRATO 100MG/INYECTABLE 1 INYECTABLE
559928|BUPIVACAINA CLORHIDRATO 12,50MG/INYECTABLE 1 INYECTABLE
559929|MEPIVACAINA CLORHIDRATO 50MG/INYECTABLE 1 INYECTABLE
559930|MEPIVACAINA CLORHIDRATO 400MG/INYECTABLE 1 INYECTABLE
559931|LAMIVUDINA 25MG/5ML 240ML SOLUCION ORAL
559932|TRIGLICERIDOS DE CADENA MEDIA 20G/100ML 1 ENVASE 250ML INYECTABLE PERFUSION
559933|TRIGLICERIDOS DE CADENA MEDIA 20G/100ML 1 ENVASE 500ML INYECTABLE PERFUSION
559934|CEFUROXIMA SODICA 1,50G/INYECTABLE IV 1 INYECTABLE
559936|MIDAZOLAM 50MG/INYECTABLE 10 INYECTABLE
559938|MIDAZOLAM 50MG/INYECTABLE 5 INYECTABLE
559939|BUPIVACAINA CLORHIDRATO 10MG / GLUCOSA 165MG(POR INYECTABLE) 1 INYECTABLE
559940|BUPIVACAINA CLORHIDRATO 50MG / GLUCOSA 825MG(POR INYECTABLE) 1 INYECTABLE
559941|METRONIDAZOL 1,50G/INYECTABLE IV 1 INYECTABLE
559942|SURFACTANTE PULMONAR BOVINO 200MG/INYECTABLE, 1 INYECTABLE
559943|MIDAZOLAM 25MG/INYECTABLE 10 INYECTABLE
559944|LAMIVUDINA 50MG/5ML 240ML SOLUCION ORAL
559946|PACLITAXEL 100MG/INYECTABLE IV 1 INYECTABLE
559947|PROPOFOL 1G/100ML 10 ENVASE 50ML INYECTABLE PERFUSION
559948|PROPOFOL 200MG/100ML 1  ML INYECTABLE PERFUSION
559949|PROPOFOL 500MG/JERINGA PRECARGADA 1
559950|ACEITE SOJA PURIFICADO 4G/100ML 1 ENVASE 350ML INYECTABLE PERFUSION
559951|ACEITE SOJA PURIFICADO 4G/100ML 1 ENVASE 250ML INYECTABLE PERFUSION
559952|ACEITE SOJA PURIFICADO 4G/100ML 1 ENVASE 125ML INYECTABLE PERFUSION
559953|ACEITE SOJA PURIFICADO 4G/100ML 1 ENVASE 1000ML INYECTABLE PERFUSION
559954|ACEITE SOJA PURIFICADO 4G/100ML 1 ENVASE 500ML INYECTABLE PERFUSION
559955|ACEITE SOJA PURIFICADO 4G/100ML 1 ENVASE 100ML INYECTABLE PERFUSION
559956|ALBUMINA HUMANA 5G/100ML 1 ENVASE 250ML INYECTABLE PERFUSION
559957|ALBUMINA HUMANA 5G/100ML 1 ENVASE 500ML INYECTABLE PERFUSION
559958|ALBUMINA HUMANA 5G/100ML 1 ENVASE 100ML INYECTABLE PERFUSION
559959|OXALIPLATINO 100MG/INYECTABLE IV 1 INYECTABLE
559960|OXALIPLATINO 50MG/INYECTABLE IV 1 INYECTABLE
559961|HEMINA 250MG/INYECTABLE IV 4 INYECTABLE
559962|BUPRENORFINA 2MG, 7 COMPRIMIDOS SUBLINGUALES
559963|BUPRENORFINA 8MG, 7 COMPRIMIDOS SUBLINGUALES
559964|SOMATROPINA 8MG/CARTUCHO 5 CARTUCHO
559965|SOMATROPINA 8MG/CARTUCHO 1 CARTUCHO
559966|ZIDOVUDINA 300MG / LAMIVUDINA 150MG, 60 COMPRIMIDOS
559967|FACTOR VIII 500UI/INYECTABLE IV 1 INYECTABLE
559968|FACTOR VIII 500UI/INYECTABLE IV 1 INYECTABLE
559971|FACTOR VIII 500UI/INYECTABLE IV 1 INYECTABLE
559973|DEFERIPRONA 500MG, 100 COMPRIMIDOS
559974|RITONAVIR 100MG, 336 CAPSULAS
559975|DIDANOSINA 200MG, 60 COMPRIMIDOS
559976|DIDANOSINA 200MG, 30 CAPSULAS
559978|FACTOR VIII 1MILES UI/INYECTABLE IV 1 INYECTABLE
559980|FACTOR VIII 1MILES UI/INYECTABLE 1 INYECTABLE
559981|FACTOR VIII 250UI/INYECTABLE IV 1 INYECTABLE
559982|FACTOR VIII 250UI/INYECTABLE IV 1 INYECTABLE
559983|FACTOR VIII 250UI/INYECTABLE IV 1 INYECTABLE
559985|FACTOR VIII 250UI/INYECTABLE 1 INYECTABLE
559986|GENTAMICINA 40MG/INYECTABLE IV 1 INYECTABLE
559987|ZOLEDRONICO ACIDO 4MG/INYECTABLE IV 1 INYECTABLE
559988|TOBRAMICINA 300MG/ENV MONOD 56 ENVASES MONODOSIS SOLUCION INHALACION
559989|ALTEPLASA 10MG/INYECTABLE IV 1 INYECTABLE
559990|CEFPIROMA SULFATO 250MG/INYECTABLE 1 INYECTABLE
559991|SODIO CLORURO 20G/100ML 1 ENVASE 500ML INYECTABLE PERFUSION
559992|SODIO CLORURO 20G/100ML 1 ENVASE 10ML INYECTABLE PERFUSION
559993|AMIKACINA 1G/INYECTABLE IV 1 INYECTABLE
559994|APRACLONIDINA CLORHIDRATO 2,50MG/ENV. MONOD. 2ENVASES MONODOSIS COLIRIO
559995|EPOETINA ALFA 5MILES UI/JERINGA PRECARGADA 6 JERINGA PRECARGADA
559996|EPOETINA ALFA 6MILES UI/JERINGA PRECARGADA 6 JERINGA PRECARGADA
559997|EPOETINA ALFA 7MILES UI/JERINGA PRECARGADA 6 JERINGA PRECARGADA
559998|ARGININA 910MG / LEUCINA 760MG / ASPARTICO ACIDO 660MG / VALINA 610MG / PROLINA 610MG / TREONINA 510MG / ...  (POR 100ML) 1 ENVASE 250ML INYECTABLE PERFUSION
559999|ARGININA 910MG / LEUCINA 760MG / ASPARTICO ACIDO 660MG / VALINA 610MG / PROLINA 610MG / TREONINA 510MG / ...  (POR 100ML) 1 ENVASE 100ML INYECTABLE PERFUSION
560000|EPOETINA ALFA 9MILES UI/JERINGA PRECARGADA 6 JERINGA PRECARGADA
560001|EPOETINA ALFA 8MILES UI/JERINGA PRECARGADA 6 JERINGA PRECARGADA
560002|IOFLUPANO(1231) 370MEGABEQUERELIOS/INYECTABLE IV 1 INYECTABLE
560004|ALANINA 1,55G / LISINA 1,30G / GLUTAMICO ACIDO 1,12G / ARGININA 1,07G / LEUCINA 1,05G / PROLINA 875MG / ...  (POR 100ML) 1 ENVASE 500ML INYECTABLE PERFUSION
560005|METOCLOPRAMIDA 100MG/INYECTABLE IV 6 INYECTABLE
560006|ANTITROMBINA III 1MILES UI/INYECTABLE IV 1 INYECTABLE
560009|INDOMETACINA 1MG/INYECTABLE 1 INYECTABLE
560010|ATRACURIO 25MG/INYECTABLE IV 5 INYECTABLE
